Pts/MP,Gls,GA,Ast,Sh/90,Dist,PKatt,Cmp,Cmp%,PrgDist,Att 3rd,TotDist,Tkl+Int,Err,Save%,Fls,Won%
1.87,1.736842105263158,1.0263157894736843,1.236842105263158,14.03,18.1,0.10526315789473684,494.94736842105266,81.6,2823.5789473684213,168.47368421052633,2230.2105263157896,25.05263157894737,0.5263157894736842,76.9,9.894736842105264,49.5
1.84,1.8157894736842106,1.3421052631578947,1.368421052631579,12.16,16.7,0.13157894736842105,484.86842105263156,81.7,2764.315789473684,170.8421052631579,2180.3947368421054,26.86842105263158,0.7368421052631579,75.8,10.842105263157896,46.6
1.74,1.7105263157894737,1.4210526315789473,1.0526315789473684,13.53,18.7,0.3157894736842105,443.0,80.4,2677.0526315789475,157.68421052631578,1847.5263157894738,24.63157894736842,0.6842105263157895,71.9,11.394736842105264,55.5
1.5,1.2105263157894737,1.2105263157894737,0.9210526315789473,12.45,17.7,0.10526315789473684,367.39473684210526,76.5,2435.5789473684213,133.18421052631578,1678.578947368421,32.13157894736842,0.6052631578947368,69.5,10.763157894736842,50.5
1.42,1.394736842105263,1.2105263157894737,0.8947368421052632,12.97,16.9,0.13157894736842105,365.2105263157895,75.1,2444.5789473684213,154.55263157894737,1743.5526315789473,30.31578947368421,0.5526315789473685,67.6,11.368421052631579,49.9
1.37,1.263157894736842,1.263157894736842,0.8947368421052632,13.37,18.6,0.18421052631578946,385.2631578947368,76.8,2501.3684210526317,153.26315789473685,1899.157894736842,29.289473684210527,0.631578947368421,68.8,9.236842105263158,54.4
1.37,1.3421052631578947,1.4473684210526316,0.868421052631579,11.47,17.2,0.13157894736842105,364.39473684210526,76.8,2381.184210526316,140.78947368421052,1778.8684210526317,31.05263157894737,0.42105263157894735,74.2,8.710526315789474,50.6
1.32,1.3421052631578947,1.5526315789473684,1.0263157894736843,11.47,17.3,0.02631578947368421,330.2631578947368,73.9,2297.684210526316,139.55263157894737,1478.4473684210527,28.526315789473685,0.47368421052631576,69.4,11.394736842105264,48.6
1.29,1.263157894736842,1.394736842105263,0.868421052631579,12.68,18.4,0.2894736842105263,334.13157894736844,75.3,2368.184210526316,134.52631578947367,1649.2894736842106,31.0,0.4473684210526316,69.9,10.157894736842104,49.1
1.18,1.0789473684210527,1.263157894736842,0.868421052631579,11.66,18.8,0.07894736842105263,283.5263157894737,70.7,2091.4473684210525,117.3157894736842,1224.7894736842106,32.026315789473685,0.42105263157894735,70.0,11.131578947368421,46.2
1.18,1.4473684210526316,1.8421052631578947,1.131578947368421,11.5,17.4,0.23684210526315788,355.39473684210526,76.5,2396.7105263157896,138.3421052631579,1822.6315789473683,23.57894736842105,0.5526315789473685,62.4,8.947368421052632,48.8
1.05,1.131578947368421,1.7894736842105263,0.8421052631578947,9.42,15.8,0.05263157894736842,266.6842105263158,68.5,2237.2105263157896,115.65789473684211,1131.921052631579,25.026315789473685,0.5,66.8,9.473684210526315,49.8
1.03,1.1578947368421053,1.7105263157894737,0.7105263157894737,12.61,18.9,0.13157894736842105,301.6578947368421,72.0,2082.815789473684,133.8684210526316,1432.3157894736842,32.81578947368421,0.47368421052631576,64.0,11.052631578947368,46.8
0.95,0.9210526315789473,1.5789473684210527,0.631578947368421,9.58,17.9,0.15789473684210525,302.39473684210526,72.6,2264.8947368421054,114.89473684210526,1424.2631578947369,30.05263157894737,0.4473684210526316,70.6,12.18421052631579,51.4
0.89,0.868421052631579,1.8157894736842106,0.5263157894736842,10.87,17.7,0.10526315789473684,188.68421052631578,61.2,1761.6052631578948,117.63157894736842,1036.9736842105262,31.157894736842106,0.47368421052631576,68.6,9.842105263157896,50.0
0.68,0.868421052631579,2.1315789473684212,0.631578947368421,11.87,19.0,0.07894736842105263,397.2631578947368,78.2,2687.4736842105262,124.8157894736842,1625.8947368421052,27.105263157894736,0.7368421052631579,66.4,11.131578947368421,50.8
0.42,0.5526315789473685,2.0,0.34210526315789475,10.53,19.1,0.02631578947368421,343.2894736842105,73.4,2471.0526315789475,139.6315789473684,1473.7631578947369,32.60526315789474,0.39473684210526316,62.9,11.052631578947368,51.1
2.61,2.1842105263157894,0.868421052631579,1.8157894736842106,15.42,16.5,0.13157894736842105,559.8947368421053,82.2,3080.4736842105262,208.10526315789474,2489.657894736842,23.736842105263158,0.6578947368421053,70.1,8.710526315789474,52.7
2.13,2.6315789473684212,0.9210526315789473,1.8157894736842106,19.34,16.4,0.2894736842105263,646.2368421052631,87.1,3090.315789473684,255.78947368421052,3113.8684210526317,22.789473684210527,0.5526315789473685,70.9,9.526315789473685,50.8
1.74,1.7105263157894737,0.9473684210526315,1.131578947368421,13.95,19.1,0.3684210526315789,466.94736842105266,81.7,2505.4736842105262,184.02631578947367,2184.6315789473683,25.210526315789473,0.3684210526315789,74.8,11.131578947368421,52.1
1.74,1.8157894736842106,1.4210526315789473,1.2105263157894737,16.26,16.6,0.18421052631578946,551.5263157894736,83.1,2867.5263157894738,195.3421052631579,2595.7368421052633,28.86842105263158,0.3684210526315789,54.8,10.157894736842104,50.1
1.63,1.7105263157894737,1.0789473684210527,1.263157894736842,14.03,17.4,0.18421052631578946,463.1578947368421,80.7,2694.4736842105262,168.81578947368422,2031.0526315789473,30.657894736842106,0.42105263157894735,75.6,11.0,49.4
1.55,1.4736842105263157,1.236842105263158,1.0263157894736843,11.58,18.4,0.10526315789473684,423.7105263157895,79.3,2385.1315789473683,146.02631578947367,2010.3684210526317,27.526315789473685,0.631578947368421,76.8,11.131578947368421,48.9
1.55,1.2894736842105263,1.0526315789473684,0.8947368421052632,12.03,17.4,0.10526315789473684,376.2631578947368,77.4,2553.315789473684,134.3421052631579,1758.2368421052631,28.5,0.6052631578947368,69.8,10.710526315789474,52.2
1.47,1.4736842105263157,1.263157894736842,0.9210526315789473,10.61,16.4,0.07894736842105263,437.7368421052632,81.5,2485.5263157894738,148.10526315789474,2238.657894736842,24.605263157894736,0.47368421052631576,78.8,11.078947368421053,46.0
1.42,0.9473684210526315,1.0263157894736843,0.6578947368421053,9.26,15.2,0.02631578947368421,319.07894736842104,71.9,2207.5526315789475,159.73684210526315,1271.1315789473683,27.13157894736842,0.42105263157894735,72.7,10.842105263157896,51.6
1.42,1.0789473684210527,1.3157894736842106,0.7894736842105263,10.11,16.4,0.07894736842105263,264.44736842105266,68.4,2002.1842105263158,116.05263157894737,1224.8684210526317,24.57894736842105,0.39473684210526316,72.5,10.842105263157896,50.5
1.37,1.3421052631578947,1.5789473684210527,0.8421052631578947,13.0,17.8,0.13157894736842105,328.63157894736844,71.5,2196.4736842105262,144.6578947368421,1541.8947368421052,29.763157894736842,0.5526315789473685,66.1,11.842105263157896,48.0
1.29,1.105263157894737,1.4736842105263157,0.8421052631578947,12.32,16.4,0.02631578947368421,353.5,75.7,2494.657894736842,139.5,1721.7894736842106,28.394736842105264,0.34210526315789475,63.9,12.421052631578947,50.7
1.16,1.0,1.5263157894736843,0.7631578947368421,10.47,19.1,0.02631578947368421,279.10526315789474,72.8,1988.7631578947369,101.97368421052632,1437.2631578947369,26.157894736842106,0.5,71.3,9.736842105263158,48.4
1.13,0.7631578947368421,1.3157894736842106,0.5263157894736842,9.82,17.0,0.07894736842105263,323.0,74.9,2287.4473684210525,128.31578947368422,1539.9736842105262,29.736842105263158,0.47368421052631576,70.9,11.157894736842104,49.8
1.08,0.9210526315789473,1.4210526315789473,0.631578947368421,12.11,17.6,0.05263157894736842,417.92105263157896,79.2,2696.9210526315787,149.81578947368422,1946.0526315789473,27.894736842105264,0.39473684210526316,69.0,10.157894736842104,54.5
1.03,1.2894736842105263,1.631578947368421,0.9473684210526315,10.87,16.4,0.10526315789473684,327.6578947368421,73.8,2353.0789473684213,138.55263157894737,1641.0263157894738,29.394736842105264,0.42105263157894735,69.5,10.18421052631579,51.6
0.92,1.0526315789473684,1.763157894736842,0.8421052631578947,11.92,17.5,0.07894736842105263,306.63157894736844,74.3,2215.8947368421054,130.76315789473685,1615.078947368421,24.894736842105264,0.6842105263157895,65.9,11.868421052631579,48.7
0.89,1.0,1.7105263157894737,0.631578947368421,10.13,17.3,0.10526315789473684,316.89473684210526,73.5,2171.2894736842104,129.3684210526316,1650.6052631578948,25.842105263157894,0.42105263157894735,68.8,9.710526315789474,48.7
0.89,0.9210526315789473,1.6842105263157894,0.5526315789473685,10.95,17.3,0.21052631578947367,295.5263157894737,71.2,2072.684210526316,135.47368421052633,1432.7894736842106,28.44736842105263,0.10526315789473684,68.5,12.657894736842104,50.6
0.55,0.6578947368421053,1.9736842105263157,0.47368421052631576,10.71,18.0,0.05263157894736842,393.8157894736842,79.3,2270.5789473684213,123.71052631578948,1969.578947368421,26.973684210526315,0.5263157894736842,66.2,9.552631578947368,43.5
2.26,2.1578947368421053,0.8421052631578947,1.4473684210526316,15.53,17.2,0.23684210526315788,626.8157894736842,87.7,2919.7631578947367,223.78947368421052,2800.6315789473683,21.5,0.2894736842105263,76.0,9.5,53.5
1.95,1.8421052631578947,1.1578947368421053,1.3421052631578947,13.55,18.1,0.2894736842105263,494.7368421052632,83.1,2652.9210526315787,192.71052631578948,2339.1052631578946,24.657894736842106,0.5263157894736842,71.6,11.894736842105264,56.9
1.82,1.7105263157894737,1.105263157894737,1.131578947368421,15.84,17.1,0.15789473684210525,577.078947368421,83.6,3036.842105263158,216.89473684210526,2532.1052631578946,22.973684210526315,0.5263157894736842,72.9,10.421052631578947,48.4
1.76,1.4736842105263157,0.9473684210526315,1.0,14.37,17.1,0.2631578947368421,578.1315789473684,85.2,2957.684210526316,192.31578947368422,2385.815789473684,26.157894736842106,0.42105263157894735,69.2,11.394736842105264,52.5
1.74,1.6842105263157894,1.3157894736842106,1.1842105263157894,12.45,18.6,0.3157894736842105,447.7368421052632,80.2,2476.1052631578946,149.31578947368422,1903.6842105263158,29.44736842105263,0.23684210526315788,66.2,10.868421052631579,50.4
1.71,1.5789473684210527,1.236842105263158,1.2105263157894737,12.21,16.1,0.10526315789473684,334.86842105263156,75.3,2336.6052631578946,133.1578947368421,1666.6842105263158,25.026315789473685,0.2894736842105263,70.1,9.868421052631579,52.2
1.63,1.736842105263158,1.1842105263157894,1.3157894736842106,11.53,18.0,0.13157894736842105,434.42105263157896,80.2,2476.2631578947367,131.5,1922.578947368421,25.736842105263158,0.39473684210526316,77.4,11.578947368421053,48.9
1.61,1.394736842105263,1.0263157894736843,1.0,11.92,17.7,0.15789473684210525,474.7631578947368,82.7,2461.5789473684213,164.21052631578948,2190.4473684210525,21.236842105263158,0.42105263157894735,71.3,9.105263157894736,45.9
1.55,1.5789473684210527,1.4210526315789473,1.1842105263157894,13.63,16.9,0.10526315789473684,428.5263157894737,78.9,2612.4736842105262,149.8684210526316,2116.9210526315787,29.92105263157895,0.6842105263157895,76.8,11.368421052631579,47.1
1.55,1.1842105263157894,1.263157894736842,0.8421052631578947,10.39,17.2,0.13157894736842105,389.2631578947368,79.1,2471.6052631578946,120.65789473684211,1858.2105263157894,27.157894736842106,0.5,72.0,10.157894736842104,57.8
1.45,1.368421052631579,1.2105263157894737,1.0,13.53,17.3,0.15789473684210525,340.4736842105263,76.1,2447.6052631578946,151.55263157894737,1588.8947368421052,24.13157894736842,0.4473684210526316,78.0,11.552631578947368,52.3
1.18,1.1578947368421053,1.631578947368421,0.6842105263157895,10.26,18.3,0.18421052631578946,285.2368421052632,73.7,2028.8947368421052,103.71052631578948,1350.2368421052631,23.0,0.2631578947368421,69.1,10.210526315789474,49.2
1.18,0.8947368421052632,1.368421052631579,0.5526315789473685,12.08,18.5,0.10526315789473684,409.1578947368421,80.9,2447.7368421052633,137.0,1918.6315789473683,26.842105263157894,0.39473684210526316,70.4,11.210526315789474,49.1
1.16,1.0263157894736843,1.736842105263158,0.7631578947368421,9.08,17.6,0.10526315789473684,305.9736842105263,74.5,2138.7894736842104,116.05263157894737,1488.0263157894738,27.157894736842106,0.34210526315789475,63.8,10.763157894736842,51.0
1.13,1.236842105263158,1.7894736842105263,0.868421052631579,11.0,18.6,0.15789473684210525,392.8421052631579,77.4,2248.684210526316,125.15789473684211,1741.3684210526317,29.68421052631579,0.2631578947368421,66.3,11.263157894736842,42.5
1.08,1.0263157894736843,1.2105263157894737,0.631578947368421,12.58,17.4,0.23684210526315788,415.05263157894734,79.4,2506.5263157894738,153.3684210526316,1939.7105263157894,27.710526315789473,0.21052631578947367,68.0,11.263157894736842,48.1
1.03,0.8421052631578947,1.4473684210526316,0.5263157894736842,10.03,17.4,0.07894736842105263,284.86842105263156,69.6,2162.9473684210525,123.23684210526316,1220.657894736842,24.289473684210527,0.2894736842105263,70.9,10.105263157894736,50.6
0.74,0.6842105263157895,1.394736842105263,0.47368421052631576,11.47,18.3,0.15789473684210525,405.2894736842105,78.9,2484.0789473684213,146.5,1956.6842105263158,27.31578947368421,0.34210526315789475,72.9,12.736842105263158,50.9
0.68,0.868421052631579,2.0,0.5263157894736842,8.82,18.4,0.10526315789473684,257.07894736842104,69.9,1993.3157894736842,111.5,1180.5526315789473,26.736842105263158,0.34210526315789475,71.3,10.631578947368421,47.9
0.61,0.5,1.6578947368421053,0.34210526315789475,8.39,17.7,0.10526315789473684,319.63157894736844,74.7,2068.1315789473683,145.71052631578948,1430.1052631578948,25.92105263157895,0.5,70.9,12.078947368421053,47.4
2.45,2.526315789473684,0.6842105263157895,1.6578947368421053,18.53,16.3,0.23684210526315788,642.2631578947369,87.5,3104.315789473684,256.0263157894737,2895.2105263157896,20.44736842105263,0.18421052631578946,70.6,8.447368421052632,54.8
2.42,2.473684210526316,0.6842105263157895,1.868421052631579,18.97,16.7,0.21052631578947367,556.921052631579,82.8,3344.3947368421054,221.55263157894737,2215.5263157894738,23.526315789473685,0.21052631578947367,75.7,9.552631578947368,55.0
1.95,1.9736842105263157,0.868421052631579,1.368421052631579,15.34,17.4,0.23684210526315788,557.6315789473684,85.1,2975.9210526315787,207.39473684210526,2268.0789473684213,25.473684210526315,0.39473684210526316,76.5,10.763157894736842,52.5
1.87,1.6578947368421053,1.0526315789473684,1.3157894736842106,12.79,16.7,0.13157894736842105,452.7368421052632,83.1,2459.5789473684213,148.07894736842104,2158.8684210526317,25.07894736842105,0.39473684210526316,72.3,10.157894736842104,52.8
1.82,1.5789473684210527,1.263157894736842,1.0789473684210527,15.29,17.8,0.21052631578947367,425.6842105263158,81.5,2397.7368421052633,170.81578947368422,1935.0,22.0,0.5263157894736842,70.7,9.605263157894736,44.7
1.53,1.4736842105263157,1.5,1.2105263157894737,13.24,17.7,0.13157894736842105,439.2105263157895,80.9,2449.5789473684213,166.60526315789474,2010.3684210526317,24.342105263157894,0.5263157894736842,70.0,10.421052631578947,55.6
1.47,1.5263157894736843,1.3421052631578947,1.2105263157894737,11.66,16.6,0.15789473684210525,377.0,78.0,2347.1315789473683,145.8684210526316,1792.1052631578948,23.894736842105264,0.13157894736842105,70.3,8.5,50.4
1.37,1.631578947368421,1.5526315789473684,1.2105263157894737,11.39,17.8,0.05263157894736842,424.44736842105266,80.1,2479.315789473684,130.57894736842104,1808.1052631578948,27.81578947368421,0.39473684210526316,72.9,9.368421052631579,48.9
1.34,1.0526315789473684,1.1578947368421053,0.7894736842105263,12.68,17.7,0.18421052631578946,431.8421052631579,79.7,2508.0789473684213,171.18421052631578,1803.6052631578948,27.0,0.3157894736842105,71.9,10.342105263157896,53.3
1.34,0.9210526315789473,1.131578947368421,0.5789473684210527,10.55,18.6,0.02631578947368421,401.39473684210526,79.8,2442.4736842105262,128.60526315789474,1824.6842105263158,27.94736842105263,0.5263157894736842,79.6,9.631578947368421,48.5
1.29,1.0789473684210527,1.631578947368421,0.6052631578947368,11.74,18.1,0.07894736842105263,268.44736842105266,72.7,2044.342105263158,113.52631578947368,1339.3684210526317,26.81578947368421,0.3684210526315789,65.5,10.31578947368421,52.2
1.26,1.3157894736842106,1.2105263157894737,0.8157894736842105,10.63,16.1,0.21052631578947367,394.2894736842105,78.5,2434.815789473684,130.07894736842104,1734.9473684210527,25.526315789473685,0.13157894736842105,70.1,10.894736842105264,49.7
1.21,1.2105263157894737,1.4736842105263157,0.868421052631579,11.47,16.3,0.15789473684210525,307.2631578947368,71.8,2262.7105263157896,120.15789473684211,1313.8157894736842,26.31578947368421,0.18421052631578946,71.5,9.763157894736842,49.6
1.18,1.3157894736842106,1.4210526315789473,1.105263157894737,12.13,17.6,0.07894736842105263,335.4736842105263,77.3,2247.5,132.8684210526316,1645.0263157894738,25.605263157894736,0.34210526315789475,66.4,10.552631578947368,49.0
1.05,1.0789473684210527,1.763157894736842,0.6842105263157895,12.58,17.7,0.10526315789473684,329.07894736842104,73.8,2107.6052631578946,150.3421052631579,1640.1842105263158,27.57894736842105,0.34210526315789475,64.5,10.578947368421053,48.1
1.03,1.105263157894737,1.736842105263158,0.7631578947368421,11.32,17.7,0.18421052631578946,272.7894736842105,71.2,2004.2894736842106,131.92105263157896,1406.3947368421052,28.157894736842106,0.39473684210526316,66.0,9.68421052631579,46.7
1.0,1.105263157894737,2.0789473684210527,0.6842105263157895,12.63,18.3,0.13157894736842105,368.13157894736844,76.5,2346.342105263158,129.44736842105263,1765.7631578947369,31.105263157894736,0.39473684210526316,67.0,12.342105263157896,42.9
0.92,0.8421052631578947,1.394736842105263,0.6842105263157895,10.66,17.2,0.05263157894736842,248.78947368421052,67.0,2110.3947368421054,123.3157894736842,1112.421052631579,26.31578947368421,0.47368421052631576,73.0,10.368421052631579,53.0
0.61,0.868421052631579,2.026315789473684,0.6842105263157895,10.45,18.1,0.05263157894736842,274.2894736842105,71.2,2106.684210526316,113.89473684210526,1351.842105263158,27.842105263157894,0.5,62.2,11.631578947368421,48.7
0.58,0.5526315789473685,2.210526315789474,0.42105263157894735,9.74,19.0,0.07894736842105263,320.10526315789474,75.7,2106.9736842105262,109.65789473684211,1601.421052631579,26.18421052631579,0.3684210526315789,66.2,9.368421052631579,45.2
2.34,2.4210526315789473,0.868421052631579,1.8157894736842106,15.53,16.6,0.2631578947368421,612.1842105263158,87.3,3024.2105263157896,218.44736842105263,2739.4473684210525,18.263157894736842,0.23684210526315788,67.4,9.131578947368421,54.6
2.21,2.210526315789474,1.131578947368421,1.6842105263157894,15.5,16.0,0.10526315789473684,481.07894736842104,83.2,2648.2894736842104,210.92105263157896,2210.842105263158,21.18421052631579,0.6052631578947368,70.6,9.81578947368421,46.5
1.97,1.4736842105263157,1.131578947368421,1.105263157894737,15.53,17.8,0.07894736842105263,436.92105263157896,80.9,2553.315789473684,172.89473684210526,1851.342105263158,26.57894736842105,0.2894736842105263,71.1,11.157894736842104,51.7
1.87,1.6842105263157894,0.868421052631579,1.105263157894737,14.87,15.6,0.15789473684210525,366.44736842105266,78.1,2391.9210526315787,171.47368421052633,1688.578947368421,24.736842105263158,0.2631578947368421,75.6,10.68421052631579,56.4
1.76,1.868421052631579,1.236842105263158,1.5263157894736843,15.82,16.2,0.10526315789473684,527.4473684210526,82.3,3170.157894736842,188.1315789473684,2169.9473684210525,24.289473684210527,0.5263157894736842,71.3,10.657894736842104,51.4
1.63,1.7894736842105263,1.394736842105263,1.2105263157894737,15.97,16.8,0.15789473684210525,505.5263157894737,83.9,2801.9473684210525,180.8684210526316,2203.1052631578946,24.18421052631579,0.39473684210526316,64.1,11.236842105263158,53.4
1.61,1.2894736842105263,1.2105263157894737,0.9210526315789473,11.24,18.0,0.10526315789473684,362.6842105263158,79.2,2304.7631578947367,123.84210526315789,1725.8684210526317,25.18421052631579,0.3684210526315789,72.8,10.973684210526315,48.7
1.58,1.7894736842105263,1.6578947368421053,1.2105263157894737,13.47,16.7,0.15789473684210525,420.3157894736842,81.2,2439.3947368421054,135.1315789473684,1876.0526315789473,25.236842105263158,0.5263157894736842,65.1,11.157894736842104,53.7
1.55,1.4736842105263157,1.2105263157894737,0.9473684210526315,10.53,15.7,0.21052631578947367,297.8157894736842,72.8,2289.6315789473683,127.23684210526316,1289.7105263157894,24.42105263157895,0.3684210526315789,77.7,9.31578947368421,51.8
1.37,1.368421052631579,1.394736842105263,0.868421052631579,11.05,17.3,0.23684210526315788,367.7368421052632,77.6,2350.0789473684213,142.52631578947367,1793.6315789473683,25.394736842105264,0.39473684210526316,76.5,10.81578947368421,48.2
1.18,1.0,1.2894736842105263,0.7631578947368421,11.13,17.6,0.07894736842105263,352.5,77.4,2326.0263157894738,131.3421052631579,1586.8684210526317,27.605263157894736,0.18421052631578946,71.9,11.736842105263158,46.2
1.16,0.9736842105263158,1.236842105263158,0.7105263157894737,12.66,16.8,0.07894736842105263,503.86842105263156,83.8,2755.7368421052633,180.26315789473685,2197.6052631578946,28.44736842105263,0.5526315789473685,71.1,10.447368421052632,52.1
1.08,0.7368421052631579,1.5263157894736843,0.3157894736842105,10.76,18.0,0.07894736842105263,383.0,79.6,2297.6315789473683,130.52631578947367,1768.8157894736842,24.736842105263158,0.5,67.8,12.18421052631579,46.2
1.05,1.0789473684210527,1.4473684210526316,0.6578947368421053,12.26,17.3,0.21052631578947367,325.5,75.6,2218.315789473684,131.39473684210526,1511.8684210526317,26.736842105263158,0.2631578947368421,70.0,9.526315789473685,51.4
1.03,0.9736842105263158,1.868421052631579,0.631578947368421,9.42,15.5,0.0,308.2894736842105,76.2,2175.5789473684213,112.0,1455.842105263158,25.55263157894737,0.2894736842105263,68.1,10.289473684210526,49.2
1.0,0.9473684210526315,1.7894736842105263,0.5789473684210527,9.53,17.2,0.15789473684210525,251.1315789473684,70.1,1912.0,98.8157894736842,1221.342105263158,26.526315789473685,0.18421052631578946,65.9,11.710526315789474,48.3
0.95,0.8421052631578947,1.5,0.631578947368421,11.21,16.8,0.07894736842105263,310.2631578947368,74.7,2170.4736842105262,127.10526315789474,1493.078947368421,28.894736842105264,0.4473684210526316,71.9,10.421052631578947,48.7
0.89,1.2894736842105263,1.7894736842105263,0.9473684210526315,10.84,17.7,0.15789473684210525,391.7631578947368,78.9,2343.5526315789475,122.13157894736842,1667.2631578947369,28.07894736842105,0.3157894736842105,64.0,10.789473684210526,47.9
0.82,1.1842105263157894,2.0526315789473686,0.8157894736842105,12.08,16.6,0.07894736842105263,327.2894736842105,73.5,2218.2894736842104,147.02631578947367,1447.921052631579,32.421052631578945,0.47368421052631576,60.5,12.289473684210526,49.1
